asset,asset_class,slot,indicator_id,indicator_type,horizon,ic_or_spread,ic_ir,n_obs,p_value,survives_fdr,low_confidence,note
LQD,credit,Momentum,MO-RSI-THRESH-14,discrete,1,0.0003088124985597907,,142,,,False,"bull:n=142,mean=0.00056,hit=0.60563 | bear:n=544,mean=0.00025,hit=0.55699"
LQD,credit,Momentum,MO-RSI-THRESH-14,discrete,5,0.002438446708479993,,142,,,False,"bull:n=142,mean=0.00364,hit=0.58451 | bear:n=544,mean=0.00120,hit=0.60846"
LQD,credit,Momentum,MO-RSI-THRESH-14,discrete,10,0.0020861253570642908,,142,,,False,"bull:n=142,mean=0.00313,hit=0.51408 | bear:n=544,mean=0.00104,hit=0.60846"
LQD,credit,Momentum,MO-RSI-THRESH-14,discrete,20,0.00429527743400594,,142,,,False,"bull:n=142,mean=0.00468,hit=0.50000 | bear:n=544,mean=0.00039,hit=0.55147"
LQD,credit,Momentum,MO-STOCH-14,continuous,1,-0.005113639228940369,-0.45483174048058744,6002,0.688993368459724,False,False,
LQD,credit,Momentum,MO-STOCH-14,continuous,5,0.019902391245297465,-0.263712081666463,5998,0.3866285874683245,False,False,
LQD,credit,Momentum,MO-STOCH-14,continuous,10,0.03217504229867284,-0.20775490053895196,5993,0.2978534098802681,False,False,
LQD,credit,Momentum,MO-STOCH-14,continuous,20,0.023112571033712937,-0.21005666854019633,5983,0.5382943018452397,False,False,
LQD,credit,Momentum,MO-STOCH-CROSS-14,discrete,1,-9.850956103689559e-05,,2942,,,False,"bull:n=3058,mean=0.00013,hit=0.52681 | bear:n=2942,mean=0.00023,hit=0.54623"
LQD,credit,Momentum,MO-STOCH-CROSS-14,discrete,5,-0.0007164889193817701,,2942,,,False,"bull:n=3054,mean=0.00053,hit=0.56385 | bear:n=2942,mean=0.00124,hit=0.58566"
LQD,credit,Momentum,MO-STOCH-CROSS-14,discrete,10,-0.00015082281961032807,,2938,,,False,"bull:n=3053,mean=0.00167,hit=0.59319 | bear:n=2938,mean=0.00182,hit=0.59054"
LQD,credit,Momentum,MO-STOCH-CROSS-14,discrete,20,0.00023803867343433378,,2932,,,False,"bull:n=3049,mean=0.00358,hit=0.63135 | bear:n=2932,mean=0.00334,hit=0.61392"
LQD,credit,Momentum,MO-TSI-13-25,continuous,1,0.002052001515753858,-0.8709021569523039,5980,0.8763011059815423,False,False,
LQD,credit,Momentum,MO-TSI-13-25,continuous,5,0.020693209267499475,-0.46812447820684266,5976,0.405170763763427,False,False,
LQD,credit,Momentum,MO-TSI-13-25,continuous,10,0.0214033232357827,-0.3452382807292124,5971,0.5446387195971645,False,False,
LQD,credit,Momentum,MO-TSI-13-25,continuous,20,0.007654947129291416,-0.28677760605886865,5961,0.8672512470318141,False,False,
LQD,credit,Momentum,MO-UO-7-14-28,continuous,1,-0.03045252609797029,-0.651602262974015,5990,0.018172292990867596,False,False,
LQD,credit,Momentum,MO-UO-7-14-28,continuous,5,-0.007996729629666069,-0.31257290215398725,5986,0.7246629872148231,False,False,
LQD,credit,Momentum,MO-UO-7-14-28,continuous,10,0.004531324759700025,-0.24052232387951433,5981,0.8802647487189849,False,False,
LQD,credit,Momentum,MO-UO-7-14-28,continuous,20,0.016950223444707417,-0.19694384559008843,5971,0.6443929028014075,False,False,
LQD,credit,Momentum,MO-WILLR-14,continuous,1,-0.014545181321096043,-0.4897922451362012,6004,0.25754880307584815,False,False,
LQD,credit,Momentum,MO-WILLR-14,continuous,5,0.012048359016783436,-0.262173624008091,6000,0.5826412479072407,False,False,
LQD,credit,Momentum,MO-WILLR-14,continuous,10,0.03153742618944076,-0.21001481581531312,5995,0.27481873740776597,False,False,
LQD,credit,Momentum,MO-WILLR-14,continuous,20,0.024346684335400253,-0.21028504697130057,5985,0.4888892942797096,False,False,
LQD,credit,Trend,TR-ADX-14,continuous,1,0.001408441222841012,-0.19555804494050524,6004,0.9128544380758036,False,False,
LQD,credit,Trend,TR-ADX-14,continuous,5,-0.0005744294648845554,-0.12797279359124983,6000,0.9808739446302651,False,False,
LQD,credit,Trend,TR-ADX-14,continuous,10,0.012724654098075794,-0.08212265936904058,5995,0.7034612572554475,False,False,
LQD,credit,Trend,TR-ADX-14,continuous,20,0.023408574916440557,-0.05084964750164305,5985,0.5887658768585042,False,False,
LQD,credit,Trend,TR-AROONOSC-14,continuous,1,0.004817822881026533,-0.3821423339483752,6003,0.7063721617115657,False,False,
LQD,credit,Trend,TR-AROONOSC-14,continuous,5,0.03420233341962863,-0.19751961785066677,5999,0.14128424492713348,False,False,
LQD,credit,Trend,TR-AROONOSC-14,continuous,10,0.0325930070548819,-0.1764118504172577,5994,0.3021752930956312,False,False,
LQD,credit,Trend,TR-AROONOSC-14,continuous,20,0.009846407497312455,-0.18173526651353653,5984,0.7970357188018814,False,False,
LQD,credit,Trend,TR-EMACROSS-50-200,discrete,1,-3.747658316698453e-05,,1304,,,False,"bull:n=4514,mean=0.00015,hit=0.53234 | bear:n=1304,mean=0.00019,hit=0.53911"
LQD,credit,Trend,TR-EMACROSS-50-200,discrete,5,-0.0002179038687147081,,1304,,,False,"bull:n=4510,mean=0.00075,hit=0.56763 | bear:n=1304,mean=0.00096,hit=0.58359"
LQD,credit,Trend,TR-EMACROSS-50-200,discrete,10,-0.0003359860941114421,,1304,,,False,"bull:n=4505,mean=0.00151,hit=0.58602 | bear:n=1304,mean=0.00184,hit=0.58666"
LQD,credit,Trend,TR-EMACROSS-50-200,discrete,20,-0.0001768990081071173,,1304,,,False,"bull:n=4495,mean=0.00310,hit=0.62024 | bear:n=1304,mean=0.00327,hit=0.60813"
LQD,credit,Trend,TR-MACD-CROSS-12-26-9,discrete,1,2.9310260297850144e-05,,2802,,,False,"bull:n=3182,mean=0.00019,hit=0.53080 | bear:n=2802,mean=0.00016,hit=0.54104"
LQD,credit,Trend,TR-MACD-CROSS-12-26-9,discrete,5,0.0006276829320573936,,2802,,,False,"bull:n=3178,mean=0.00115,hit=0.58527 | bear:n=2802,mean=0.00053,hit=0.56031"
LQD,credit,Trend,TR-MACD-CROSS-12-26-9,discrete,10,0.0013141579207641724,,2802,,,False,"bull:n=3173,mean=0.00234,hit=0.60164 | bear:n=2802,mean=0.00102,hit=0.57852"
LQD,credit,Trend,TR-MACD-CROSS-12-26-9,discrete,20,0.0022108794023228714,,2801,,,False,"bull:n=3164,mean=0.00449,hit=0.64064 | bear:n=2801,mean=0.00227,hit=0.60193"
LQD,credit,Trend,TR-MACDH-12-26-9,continuous,1,-0.0036699850206628856,-0.39923715827262196,5984,0.7879040450305459,False,False,
LQD,credit,Trend,TR-MACDH-12-26-9,continuous,5,0.030671823593728494,-0.16403020412970232,5980,0.21237951416487844,False,False,
LQD,credit,Trend,TR-MACDH-12-26-9,continuous,10,0.053894676726013085,-0.1130769757586525,5975,0.09689871782734465,False,False,
LQD,credit,Trend,TR-MACDH-12-26-9,continuous,20,0.04695242768074603,-0.10233157138580276,5965,0.2423153841135216,False,False,
LQD,credit,Trend,TR-PSAR-CROSS,discrete,1,0.00015190881915055655,,2554,,,False,"bull:n=3462,mean=0.00024,hit=0.53524 | bear:n=2554,mean=0.00009,hit=0.53837"
LQD,credit,Trend,TR-PSAR-CROSS,discrete,5,0.000506259318855727,,2554,,,False,"bull:n=3458,mean=0.00111,hit=0.58502 | bear:n=2554,mean=0.00060,hit=0.56226"
LQD,credit,Trend,TR-PSAR-CROSS,discrete,10,0.0010778151757239282,,2552,,,False,"bull:n=3455,mean=0.00224,hit=0.60637 | bear:n=2552,mean=0.00116,hit=0.57484"
LQD,credit,Trend,TR-PSAR-CROSS,discrete,20,0.0020614032633021096,,2552,,,False,"bull:n=3445,mean=0.00442,hit=0.63832 | bear:n=2552,mean=0.00236,hit=0.60423"
LQD,credit,Trend,TR-QSTICK-10,continuous,1,-0.021148395350447668,-0.4651276606926736,6008,0.12019320899784161,False,False,
LQD,credit,Trend,TR-QSTICK-10,continuous,5,0.00040791514023434374,-0.22926261672731293,6004,0.9861890270869502,False,False,
LQD,credit,Trend,TR-QSTICK-10,continuous,10,-5.649007523654343e-05,-0.17260506203272274,5999,0.9985267309799334,False,False,
LQD,credit,Trend,TR-QSTICK-10,continuous,20,-0.00895660113106189,-0.14290861602599056,5989,0.8060043972957879,False,False,
LQD,credit,Trend,TR-SUPERT-10-3,discrete,1,6.370319660240154e-06,,2258,,,False,"bull:n=3759,mean=0.00018,hit=0.53551 | bear:n=2258,mean=0.00018,hit=0.53853"
LQD,credit,Trend,TR-SUPERT-10-3,discrete,5,-3.3769729244589094e-05,,2258,,,False,"bull:n=3755,mean=0.00088,hit=0.57949 | bear:n=2258,mean=0.00092,hit=0.56864"
LQD,credit,Trend,TR-SUPERT-10-3,discrete,10,-8.205486593330404e-05,,2258,,,False,"bull:n=3750,mean=0.00176,hit=0.60053 | bear:n=2258,mean=0.00184,hit=0.58060"
LQD,credit,Trend,TR-SUPERT-10-3,discrete,20,-0.0001956395642244025,,2258,,,False,"bull:n=3740,mean=0.00347,hit=0.62914 | bear:n=2258,mean=0.00367,hit=0.61515"
LQD,credit,Trend,TR-TRIX-15,continuous,1,0.013287714409712704,-0.7527026941781936,5974,0.33393365016800836,False,False,
LQD,credit,Trend,TR-TRIX-15,continuous,5,0.030891759719800183,-0.39214940467676473,5970,0.2346232029809605,False,False,
LQD,credit,Trend,TR-TRIX-15,continuous,10,0.03206571647076712,-0.2855842442943661,5965,0.38475777225028707,False,False,
LQD,credit,Trend,TR-TRIX-15,continuous,20,0.019160575434541246,-0.215631560917244,5955,0.6944228188324004,False,False,
LQD,credit,Trend,TR-VORTEX-14,continuous,1,-0.0010950541737196379,-0.48276697341340724,6003,0.9321970521313873,False,False,
LQD,credit,Trend,TR-VORTEX-14,continuous,5,0.02328773061410558,-0.27611410185605706,5999,0.3161466296513473,False,False,
LQD,credit,Trend,TR-VORTEX-14,continuous,10,0.03492850180939098,-0.20858065563177006,5994,0.2762982964653994,False,False,
LQD,credit,Trend,TR-VORTEX-14,continuous,20,0.014135949662667742,-0.21532969602824306,5984,0.7210259601767812,False,False,
LQD,credit,Volatility,VO-ATRRATIO-14,continuous,1,0.019247639031463357,0.2599833764464251,6004,0.14440147854441154,False,False,
LQD,credit,Volatility,VO-ATRRATIO-14,continuous,5,0.03323767346002336,0.18116026714731118,6000,0.18347563649420684,False,False,
LQD,credit,Volatility,VO-ATRRATIO-14,continuous,10,0.06243759328854703,0.15807427568283655,5995,0.08423329245395593,False,False,
LQD,credit,Volatility,VO-ATRRATIO-14,continuous,20,0.08381557652734284,0.12275748562846064,5985,0.09600296808262992,False,False,
LQD,credit,Volatility,VO-BBB-20-2,continuous,1,0.007747203781951169,-0.0655075920668733,5998,0.5565419339578807,False,False,
LQD,credit,Volatility,VO-BBB-20-2,continuous,5,0.010004425099824788,-0.045826622720245055,5994,0.6821678207683,False,False,
LQD,credit,Volatility,VO-BBB-20-2,continuous,10,0.022404645173238338,-0.04639472053286773,5989,0.513845463070921,False,False,
LQD,credit,Volatility,VO-BBB-20-2,continuous,20,0.04464147683342154,-0.02219543759145981,5979,0.31215989934686694,False,False,
LQD,credit,Volatility,VO-BBP-20-2,continuous,1,-0.007820545411925613,-0.4769380312553769,5998,0.5469892749744094,False,False,
LQD,credit,Volatility,VO-BBP-20-2,continuous,5,0.013531797959626125,-0.2655822278090123,5994,0.5520297925811293,False,False,
LQD,credit,Volatility,VO-BBP-20-2,continuous,10,0.027979962556983023,-0.20545467237095574,5989,0.36059012679898295,False,False,
LQD,credit,Volatility,VO-BBP-20-2,continuous,20,0.016935356171930954,-0.21009712479922268,5979,0.6566251169029449,False,False,
LQD,credit,Volatility,VO-DCW-20,continuous,1,0.013603190358210608,0.012179371120177007,5998,0.3004500986167997,False,False,
LQD,credit,Volatility,VO-DCW-20,continuous,5,0.018827854317558727,-0.012899078115465607,5994,0.44573716349096926,False,False,
LQD,credit,Volatility,VO-DCW-20,continuous,10,0.034876132953386436,-0.024015120131906105,5989,0.31585230658145746,False,False,
LQD,credit,Volatility,VO-DCW-20,continuous,20,0.0588662332429694,-0.012518453856502017,5979,0.20230853313404917,False,False,
LQD,credit,Volatility,VO-KCW-20,continuous,1,0.016426986613954645,0.1558207194303849,5997,0.2135330289510028,False,False,
LQD,credit,Volatility,VO-KCW-20,continuous,5,0.028022559517642338,0.13683804881314796,5993,0.26131327025672246,False,False,
LQD,credit,Volatility,VO-KCW-20,continuous,10,0.05697650373172715,0.13529759321749993,5988,0.11329891404901594,False,False,
LQD,credit,Volatility,VO-KCW-20,continuous,20,0.08065543275723223,0.11180752108608417,5978,0.10582614699721671,False,False,
LQD,credit,Volatility,VO-NATR-14,continuous,1,0.014371563262030521,0.13535400263222458,6003,0.27708627010318276,False,False,
LQD,credit,Volatility,VO-NATR-14,continuous,5,0.023234257074334227,0.1206757549170253,5999,0.34920642241822597,False,False,
LQD,credit,Volatility,VO-NATR-14,continuous,10,0.0513743266980913,0.13174427092149318,5994,0.1501305651435548,False,False,
LQD,credit,Volatility,VO-NATR-14,continuous,20,0.07757142385035971,0.1176271866389836,5984,0.11467336986476175,False,False,
LQD,credit,Volatility,VO-RVI-14,continuous,1,-0.01704471314843653,-0.5499025679219083,5991,0.18384200543999973,False,False,
LQD,credit,Volatility,VO-RVI-14,continuous,5,0.004225455955898075,-0.2393296197106248,5987,0.8484512502422251,False,False,
LQD,credit,Volatility,VO-RVI-14,continuous,10,0.022307165680118594,-0.1674338475789133,5982,0.43569699701702236,False,False,
LQD,credit,Volatility,VO-RVI-14,continuous,20,0.009416586043310011,-0.16843998914921743,5972,0.7797323954111666,False,False,
LQD,credit,Volatility,VO-UI-14,continuous,1,0.0027393608690202227,0.5494833313019242,5991,0.8361226790879402,False,False,
LQD,credit,Volatility,VO-UI-14,continuous,5,-0.012773021598548382,0.2695034131763486,5987,0.6086473538995473,False,False,
LQD,credit,Volatility,VO-UI-14,continuous,10,0.0071316934621225726,0.20467481018351286,5982,0.8392219708467572,False,False,
LQD,credit,Volatility,VO-UI-14,continuous,20,0.04447589710390965,0.1901541691174842,5972,0.3306948915401322,False,False,
LQD,credit,Volume,VL-AD-SLOPE-5,continuous,1,-0.03133789255902584,-0.41310948346287435,6012,0.018203947980652318,False,False,
LQD,credit,Volume,VL-AD-SLOPE-5,continuous,5,-0.02963498488106358,-0.22733082114384714,6008,0.15633635804445475,False,False,
LQD,credit,Volume,VL-AD-SLOPE-5,continuous,10,-0.010091921384308547,-0.15613688966744854,6003,0.6794371998777401,False,False,
LQD,credit,Volume,VL-AD-SLOPE-5,continuous,20,0.004280218830685829,-0.1433973944393012,5993,0.8755053115903247,False,False,
LQD,credit,Volume,VL-ADOSC-3-10,continuous,1,-0.021272712801243387,-0.5591030917220761,6008,0.10629848878097164,False,False,
LQD,credit,Volume,VL-ADOSC-3-10,continuous,5,-0.006474742721182912,-0.26072253656183775,6004,0.7783111929316779,False,False,
LQD,credit,Volume,VL-ADOSC-3-10,continuous,10,0.004371333479686391,-0.17026264775919497,5999,0.8840633534816762,False,False,
LQD,credit,Volume,VL-ADOSC-3-10,continuous,20,0.008996481153623946,-0.14696241575916993,5989,0.8030094989230078,False,False,
LQD,credit,Volume,VL-CMF-20,continuous,1,-0.013225480450548993,-0.47592042182037947,5998,0.30132043704324474,False,False,
LQD,credit,Volume,VL-CMF-20,continuous,5,0.005640860643252047,-0.22189883961920268,5994,0.8067201797742004,False,False,
LQD,credit,Volume,VL-CMF-20,continuous,10,0.013377914757967561,-0.16345531113183323,5989,0.6688672435812539,False,False,
LQD,credit,Volume,VL-CMF-20,continuous,20,-0.0014242420511696508,-0.14097464127160034,5979,0.9721521188268715,False,False,
LQD,credit,Volume,VL-EOM-14,continuous,1,0.009638145692131306,-0.5050407251526421,6003,0.463739450728894,False,False,
LQD,credit,Volume,VL-EOM-14,continuous,5,0.02073357601991597,-0.30937210083775657,5999,0.37207493807727887,False,False,
LQD,credit,Volume,VL-EOM-14,continuous,10,0.01914374176217401,-0.22219943461770877,5994,0.5500496454969339,False,False,
LQD,credit,Volume,VL-EOM-14,continuous,20,0.011044077612944897,-0.20721189565225318,5984,0.7728067749136628,False,False,
LQD,credit,Volume,VL-MFI-14,continuous,1,0.005111115356650628,-0.4104955239994157,6004,0.6849711003801077,False,False,
LQD,credit,Volume,VL-MFI-14,continuous,5,0.030178302546066828,-0.1952639689445594,6000,0.18742564089828273,False,False,
LQD,credit,Volume,VL-MFI-14,continuous,10,0.04116210442579834,-0.14193416037550577,5995,0.18186250015601846,False,False,
LQD,credit,Volume,VL-MFI-14,continuous,20,0.014105658737932774,-0.15076497981854495,5985,0.7105465738909078,False,False,
LQD,credit,Volume,VL-OBV-SLOPE-5,continuous,1,-0.01664783141964475,-0.3596408634374958,6012,0.21037594723387099,False,False,
LQD,credit,Volume,VL-OBV-SLOPE-5,continuous,5,0.0010718389931426658,-0.16222573557508885,6008,0.9584898936523982,False,False,
LQD,credit,Volume,VL-OBV-SLOPE-5,continuous,10,0.03679945927900428,-0.10089535418190594,6003,0.12547466369253424,False,False,
LQD,credit,Volume,VL-OBV-SLOPE-5,continuous,20,0.009141006191280523,-0.1518838336189147,5993,0.7260572051505467,False,False,
LQD,credit,Volume,VL-PVT-SLOPE-5,continuous,1,-0.014644401298851651,-0.373155958680588,6011,0.2794611500510319,False,False,
LQD,credit,Volume,VL-PVT-SLOPE-5,continuous,5,-0.015489028624449215,-0.21707804121069774,6007,0.4661092969512556,False,False,
LQD,credit,Volume,VL-PVT-SLOPE-5,continuous,10,0.02700987750948668,-0.15603250295079796,6002,0.2700467828955311,False,False,
LQD,credit,Volume,VL-PVT-SLOPE-5,continuous,20,-0.0014924242267563336,-0.18067492691734605,5992,0.9570560968225944,False,False,
CL=F,energy,Momentum,MO-AO-5-34,continuous,1,0.011079240672683644,-0.6932450843119332,6455,0.3834982375837158,False,False,
CL=F,energy,Momentum,MO-AO-5-34,continuous,5,0.018391671516170084,-0.3673542344581912,6451,0.4445196015809342,False,False,
CL=F,energy,Momentum,MO-AO-5-34,continuous,10,0.03587058071529454,-0.2523396438798409,6446,0.26460489440934887,False,False,
CL=F,energy,Momentum,MO-AO-5-34,continuous,20,0.02243057024722817,-0.20630419505810396,6436,0.604774377009349,False,False,
CL=F,energy,Momentum,MO-CCI-20,continuous,1,0.0008977308413120285,-0.5637456259449495,6469,0.9408145927009287,False,False,
CL=F,energy,Momentum,MO-CCI-20,continuous,5,0.0007855712700124567,-0.310759778825443,6465,0.9708933263628193,False,False,
CL=F,energy,Momentum,MO-CCI-20,continuous,10,0.005669269248855339,-0.24900463393797928,6460,0.841654481828923,False,False,
CL=F,energy,Momentum,MO-CCI-20,continuous,20,0.004131583806403572,-0.20494713052125646,6450,0.9095904375821753,False,False,
CL=F,energy,Momentum,MO-CMO-14,continuous,1,0.004965093444222365,-0.5677977012869619,6474,0.6818617906681177,False,False,
CL=F,energy,Momentum,MO-CMO-14,continuous,5,0.015975286442589536,-0.3030878087119076,6470,0.46505516249221424,False,False,
CL=F,energy,Momentum,MO-CMO-14,continuous,10,0.020317715507898074,-0.2382110345536231,6465,0.4864727653200478,False,False,
CL=F,energy,Momentum,MO-CMO-14,continuous,20,0.003800256377962606,-0.20380858230187093,6455,0.9212723127946911,False,False,
CL=F,energy,Momentum,MO-FISHER-9,continuous,1,-0.004468649051181651,-0.5788557458871357,6480,0.713909465693685,False,False,
CL=F,energy,Momentum,MO-FISHER-9,continuous,5,-0.00798129489941082,-0.29716742822862624,6476,0.7233466815596107,False,False,
CL=F,energy,Momentum,MO-FISHER-9,continuous,10,0.01969562241586093,-0.22078102382583034,6471,0.4993073269362235,False,False,
CL=F,energy,Momentum,MO-FISHER-9,continuous,20,0.01844252058413928,-0.18903715849477434,6461,0.6207422600062021,False,False,
CL=F,energy,Momentum,MO-KDJ-9,continuous,1,-0.009271355233685585,-0.44582303244081484,6480,0.44627203103805246,False,False,
CL=F,energy,Momentum,MO-KDJ-9,continuous,5,-0.025882696983066476,-0.24472333256909504,6476,0.22090474003482496,False,False,
CL=F,energy,Momentum,MO-KDJ-9,continuous,10,-0.016187487963804856,-0.19583078880004776,6471,0.526251289393312,False,False,
CL=F,energy,Momentum,MO-KDJ-9,continuous,20,0.0037709544286863446,-0.17906014059842185,6461,0.8944414796524576,False,False,
CL=F,energy,Momentum,MO-MOM-10,continuous,1,-0.014489303026515755,-0.6029546868929622,6478,0.2505279913977555,False,False,
CL=F,energy,Momentum,MO-MOM-10,continuous,5,-0.009287675871940272,-0.30324393870605115,6474,0.6761823059356786,False,False,
CL=F,energy,Momentum,MO-MOM-10,continuous,10,0.01519649411852611,-0.22954877923659087,6469,0.5880764533573231,False,False,
CL=F,energy,Momentum,MO-MOM-10,continuous,20,0.01631859405545178,-0.1946520869335307,6459,0.6453816068334453,False,False,
CL=F,energy,Momentum,MO-ROC-10,continuous,1,-0.014019553506854694,-0.5986385336857495,6478,0.2764446019133421,False,False,
CL=F,energy,Momentum,MO-ROC-10,continuous,5,-0.01450559432505737,-0.30224690901977347,6474,0.5244281712397324,False,False,
CL=F,energy,Momentum,MO-ROC-10,continuous,10,0.011300575886735102,-0.22775612811864207,6469,0.6952798685805295,False,False,
CL=F,energy,Momentum,MO-ROC-10,continuous,20,0.017107814799075746,-0.195734668173615,6459,0.6312317898696247,False,False,
CL=F,energy,Momentum,MO-RSI-14,continuous,1,-0.0005126213244722188,-0.8677551840732438,6475,0.9665068236871689,False,False,
CL=F,energy,Momentum,MO-RSI-14,continuous,5,0.0018823484351061905,-0.456157828473854,6471,0.9331817745380517,False,False,
CL=F,energy,Momentum,MO-RSI-14,continuous,10,0.0023686746927410562,-0.34477805993140404,6466,0.9377030655136941,False,False,
CL=F,energy,Momentum,MO-RSI-14,continuous,20,-0.001180025489465079,-0.26436310315767136,6456,0.9769442341641158,False,False,
CL=F,energy,Momentum,MO-RSI-THRESH-14,discrete,1,0.00153066006788245,,293,,,False,"bull:n=293,mean=-0.00009,hit=0.50853 | bear:n=319,mean=-0.00162,hit=0.47335"
CL=F,energy,Momentum,MO-RSI-THRESH-14,discrete,5,-0.0005461832723603326,,290,,,False,"bull:n=290,mean=-0.00465,hit=0.41379 | bear:n=319,mean=-0.00411,hit=0.49216"
CL=F,energy,Momentum,MO-RSI-THRESH-14,discrete,10,-0.015475197861466169,,287,,,False,"bull:n=287,mean=-0.01659,hit=0.42509 | bear:n=319,mean=-0.00111,hit=0.52038"
CL=F,energy,Momentum,MO-RSI-THRESH-14,discrete,20,-0.04365718362416819,,287,,,False,"bull:n=287,mean=-0.04866,hit=0.41463 | bear:n=319,mean=-0.00501,hit=0.45141"
