asset,asset_class,indicator,indicator_type,horizon,ic_or_spread,ic_ir,n_obs,p_value,survives_fdr,low_confidence,note
^HSI,equity,MACD_SIGNAL_CROSS,discrete_cross,1,0.0009540587525413562,,4827,,,False,macd>signal: n=4884 mean=0.00069 hit=0.52396 | macd<signal: n=4827 mean=-0.00026 hit=0.50901
^HSI,equity,MACD_SIGNAL_CROSS,discrete_cross,5,0.002461776530975243,,4823,,,False,macd>signal: n=4884 mean=0.00230 hit=0.55528 | macd<signal: n=4823 mean=-0.00016 hit=0.52208
^HSI,equity,MACD_SIGNAL_CROSS,discrete_cross,10,0.0024301312663728937,,4818,,,False,macd>signal: n=4884 mean=0.00338 hit=0.55324 | macd<signal: n=4818 mean=0.00095 hit=0.52470
^HSI,equity,MACD_SIGNAL_CROSS,discrete_cross,20,-0.002161825840905274,,4808,,,False,macd>signal: n=4884 mean=0.00338 hit=0.55794 | macd<signal: n=4808 mean=0.00554 hit=0.56198
^HSI,equity,SAR_PRICE_CROSS,discrete_cross,1,0.0004877806197784848,,4457,,,False,close>sar: n=5286 mean=0.00045 hit=0.51740 | close<sar: n=4457 mean=-0.00004 hit=0.51604
^HSI,equity,SAR_PRICE_CROSS,discrete_cross,5,0.00048812096725473885,,4453,,,False,close>sar: n=5286 mean=0.00135 hit=0.54559 | close<sar: n=4453 mean=0.00086 hit=0.53223
^HSI,equity,SAR_PRICE_CROSS,discrete_cross,10,0.0008381242100452999,,4448,,,False,close>sar: n=5286 mean=0.00265 hit=0.54711 | close<sar: n=4448 mean=0.00181 hit=0.53103
^HSI,equity,SAR_PRICE_CROSS,discrete_cross,20,-0.004122936160355858,,4438,,,False,close>sar: n=5286 mean=0.00275 hit=0.55429 | close<sar: n=4438 mean=0.00687 hit=0.56872
^HSI,equity,RSI_14_THRESHOLD,discrete_threshold,1,-0.0016400643143954668,,382,,,False,oversold<30: n=382 mean=-0.00040 hit=0.54188 | overbought>70: n=972 mean=0.00124 hit=0.55350
^HSI,equity,RSI_14_THRESHOLD,discrete_threshold,5,0.0009058704868328991,,379,,,False,oversold<30: n=379 mean=0.00547 hit=0.54617 | overbought>70: n=972 mean=0.00456 hit=0.63066
^HSI,equity,RSI_14_THRESHOLD,discrete_threshold,10,0.0016698462091994616,,378,,,False,oversold<30: n=378 mean=0.00833 hit=0.60053 | overbought>70: n=972 mean=0.00666 hit=0.61008
^HSI,equity,RSI_14_THRESHOLD,discrete_threshold,20,0.009796339334145334,,378,,,False,oversold<30: n=378 mean=0.01352 hit=0.61376 | overbought>70: n=972 mean=0.00372 hit=0.57613
^KS11,equity,AD,continuous,1,0.0027695903080005232,-0.8573395223083707,7273,0.8336448213699449,False,False,
^KS11,equity,AD,continuous,5,0.007990357964451456,-0.42431943536618105,7269,0.7440197828468508,False,False,
^KS11,equity,AD,continuous,10,0.0009166674377942664,-0.2774565625051597,7264,0.9785984334292654,False,False,
^KS11,equity,AD,continuous,20,0.015036975745818108,-0.1872543021379024,7254,0.7602216713228834,False,False,
^KS11,equity,ADOSC_3_10,continuous,1,-0.017529704103613448,-0.614767836105402,7264,0.13945796637163202,False,False,
^KS11,equity,ADOSC_3_10,continuous,5,-0.012579028439084438,-0.26965128413886924,7260,0.5500019450036553,False,False,
^KS11,equity,ADOSC_3_10,continuous,10,0.0003994912584811668,-0.1811734743032404,7255,0.9881830152977116,False,False,
^KS11,equity,ADOSC_3_10,continuous,20,0.015091056376487139,-0.15650173314306692,7245,0.6474230715134742,False,False,
^KS11,equity,ADXR_14,continuous,1,0.034900248452947584,0.06788009524953882,7233,0.004483517688722648,True,False,
^KS11,equity,ADXR_14,continuous,5,0.0578070546424821,0.03627367374597409,7229,0.010716679823673778,True,False,
^KS11,equity,ADXR_14,continuous,10,0.07498131401818693,0.028774210308057588,7224,0.015705101148544072,True,False,
^KS11,equity,ADXR_14,continuous,20,0.07345915839676391,0.014191133311166247,7214,0.07897042214390565,False,False,
^KS11,equity,ADX_14,continuous,1,0.033042313207721795,0.07967155518121308,7246,0.007355069571386399,True,False,
^KS11,equity,ADX_14,continuous,5,0.06287958381281392,0.0385282925978162,7242,0.004620188729971507,True,False,
^KS11,equity,ADX_14,continuous,10,0.08955628981114169,0.03737964077321455,7237,0.003400400775171621,True,False,
^KS11,equity,ADX_14,continuous,20,0.09522786130167177,0.021798172907037863,7227,0.021553748360899593,False,False,
^KS11,equity,APO_12_26,continuous,1,0.026627671476271757,-0.4820410311712235,7248,0.032912777322894465,False,False,
^KS11,equity,APO_12_26,continuous,5,0.03850237596378978,-0.2714649949918419,7244,0.08320005450161669,False,False,
^KS11,equity,APO_12_26,continuous,10,0.039037697952476746,-0.20190446353911462,7239,0.18372140917462232,False,False,
^KS11,equity,APO_12_26,continuous,20,0.01974099388223827,-0.19995677598484424,7229,0.6004086898223132,False,False,
^KS11,equity,AROONOSC_14,continuous,1,0.005613759304962728,-0.4265599854943443,7259,0.642320266483205,False,False,
^KS11,equity,AROONOSC_14,continuous,5,0.019773916867009224,-0.23032154746736322,7255,0.3385319355512736,False,False,
^KS11,equity,AROONOSC_14,continuous,10,0.04703669422482696,-0.165597392463684,7250,0.07590181328041797,False,False,
^KS11,equity,AROONOSC_14,continuous,20,0.03915570259248529,-0.18926563320700932,7240,0.23675928504465715,False,False,
^KS11,equity,ATR_RATIO_14,continuous,1,0.0452899668922589,0.656550143060836,7259,0.00028480963499604236,True,False,
^KS11,equity,ATR_RATIO_14,continuous,5,0.06748888273273662,0.3406861029289407,7255,0.002717225169092371,True,False,
^KS11,equity,ATR_RATIO_14,continuous,10,0.08939489803072016,0.23811814026981792,7250,0.0034156239412338587,True,False,
^KS11,equity,ATR_RATIO_14,continuous,20,0.10016778641031387,0.16855094934468862,7240,0.02285905984482178,False,False,
^KS11,equity,BBANDS_PCTB_20_2,continuous,1,0.019467211125137694,-0.44071974648859413,7254,0.09846294267924764,False,False,
^KS11,equity,BBANDS_PCTB_20_2,continuous,5,0.02215061773643392,-0.26184127149800923,7250,0.2848236777676644,False,False,
^KS11,equity,BBANDS_PCTB_20_2,continuous,10,0.045971965741398155,-0.20385391851115503,7245,0.07946422708403462,False,False,
^KS11,equity,BBANDS_PCTB_20_2,continuous,20,0.05546762631331687,-0.21131088290594008,7235,0.08569227491935022,False,False,
^KS11,equity,CCI_20,continuous,1,0.020712326418015313,-0.4117527998935077,7254,0.07898788395651349,False,False,
^KS11,equity,CCI_20,continuous,5,0.024272003285342143,-0.24420449655529158,7250,0.24372828119509393,False,False,
^KS11,equity,CCI_20,continuous,10,0.04750407866835015,-0.19343078340648384,7245,0.07116012443425625,False,False,
^KS11,equity,CCI_20,continuous,20,0.05555072615354701,-0.20595607877721556,7235,0.08533426765959438,False,False,
^KS11,equity,CMO_14,continuous,1,0.0174629474037461,-0.7534732145042268,7259,0.1541230618715279,False,False,
^KS11,equity,CMO_14,continuous,5,0.01881390041879144,-0.4596775440999125,7255,0.38104804440773254,False,False,
^KS11,equity,CMO_14,continuous,10,0.044169446399897644,-0.34471734178701674,7250,0.11592907450067506,False,False,
^KS11,equity,CMO_14,continuous,20,0.056727686670038135,-0.2932414032405339,7240,0.12091866751202134,False,False,
^KS11,equity,DX_14,continuous,1,0.015754795535038037,-0.006076147201506385,7259,0.19615283158754437,False,False,
^KS11,equity,DX_14,continuous,5,0.03361582654337533,0.018874255355315738,7255,0.10013494083925961,False,False,
^KS11,equity,DX_14,continuous,10,0.060956851585513686,0.026784044599596754,7250,0.015419502806939942,True,False,
^KS11,equity,DX_14,continuous,20,0.06573004287418993,0.02543362770839434,7240,0.032361060770182346,False,False,
^KS11,equity,MFI_14,continuous,1,0.023106085042243162,-0.4015939776485147,7259,0.05365182128235991,False,False,
^KS11,equity,MFI_14,continuous,5,0.036488094719588846,-0.2461583631808069,7255,0.08273659047420105,False,False,
^KS11,equity,MFI_14,continuous,10,0.051281170938828044,-0.1987731082212658,7250,0.059242124834289756,False,False,
^KS11,equity,MFI_14,continuous,20,0.048047651573131234,-0.20329156846329877,7240,0.16469397841547018,False,False,
^KS11,equity,MOM_10,continuous,1,0.0017704617040902855,-0.5242866823848297,7263,0.8863988779525183,False,False,
^KS11,equity,MOM_10,continuous,5,0.00047963433205886814,-0.281888552667075,7259,0.9817711218681346,False,False,
^KS11,equity,MOM_10,continuous,10,0.029299626829137296,-0.21039378537635403,7254,0.2558379585750207,False,False,
^KS11,equity,MOM_10,continuous,20,0.04750647587656868,-0.20799999937315758,7244,0.11627722687688985,False,False,
^KS11,equity,NATR_14,continuous,1,0.0452899668922589,0.656550143060836,7259,0.00028480963499604236,True,False,
^KS11,equity,NATR_14,continuous,5,0.06748888273273662,0.3406861029289407,7255,0.002717225169092371,True,False,
^KS11,equity,NATR_14,continuous,10,0.08939489803072016,0.23811814026981792,7250,0.0034156239412338587,True,False,
^KS11,equity,NATR_14,continuous,20,0.10016778641031387,0.16855094934468862,7240,0.02285905984482178,False,False,
^KS11,equity,OBV,continuous,1,6.904517896921233e-05,-1.1982532170592006,7273,0.9958154651460618,False,False,
^KS11,equity,OBV,continuous,5,0.0002412509429562356,-0.5964180163782515,7269,0.9920843795278564,False,False,
^KS11,equity,OBV,continuous,10,-0.009088787092112504,-0.42621351999554197,7264,0.7891474738060003,False,False,
^KS11,equity,OBV,continuous,20,-0.0008385968923206842,-0.29028436433109,7254,0.9863964199268517,False,False,
^KS11,equity,PPO_12_26,continuous,1,0.034308784609601475,-0.4691548195587384,7248,0.009782338945276048,True,False,
^KS11,equity,PPO_12_26,continuous,5,0.05020233937179121,-0.2689678074872927,7244,0.0325335722374773,False,False,
